id,latitudes,longitude
0,60.104210,19.921156
0,60.104206,19.921164
0,60.104202,19.921169
0,60.104198,19.921177
0,60.104198,19.921183
0,60.104195,19.921188
0,60.104191,19.921196
0,60.104187,19.921204
0,60.104183,19.921209
0,60.104179,19.921217
0,60.104176,19.921225
0,60.104172,19.921232
0,60.104172,19.921238
0,60.104168,19.921246
0,60.104164,19.921253
0,60.104160,19.921259
0,60.104156,19.921267
0,60.104153,19.921272
0,60.104149,19.921280
0,60.104145,19.921288
0,60.104141,19.921293
0,60.104141,19.921301
0,60.104137,19.921309
0,60.104134,19.921314
0,60.104130,19.921322
0,60.104126,19.921329
0,60.104122,19.921337
0,60.104118,19.921343
0,60.104115,19.921350
0,60.104111,19.921356
0,60.104111,19.921364
0,60.104107,19.921371
0,60.104103,19.921377
0,60.104099,19.921385
0,60.104095,19.921392
0,60.104092,19.921400
0,60.104088,19.921404
0,60.104088,19.921412
0,60.104084,19.921417
0,60.104080,19.921425
0,60.104076,19.921432
0,60.104073,19.921438
0,60.104069,19.921446
0,60.104065,19.921452
0,60.104065,19.921459
0,60.104061,19.921465
0,60.104057,19.921473
0,60.104053,19.921480
0,60.104050,19.921486
0,60.104046,19.921494
0,60.104042,19.921501
0,60.104038,19.921509
0,60.104034,19.921515
0,60.104031,19.921522
0,60.104031,19.921530
0,60.104027,19.921535
0,60.104023,19.921543
0,60.104019,19.921549
0,60.104015,19.921556
0,60.104012,19.921562
0,60.104008,19.921570
0,60.104008,19.921576
0,60.104004,19.921583
0,60.104000,19.921591
0,60.103996,19.921597
0,60.103992,19.921602
0,60.103989,19.921606
0,60.103985,19.921610
0,60.103981,19.921614
0,60.103981,19.921616
0,60.103977,19.921618
0,60.103973,19.921619
0,60.103970,19.921619
0,60.103970,19.921619
0,60.103966,19.921619
0,60.103966,19.921619
0,60.103962,19.921619
0,60.103962,19.921618
0,60.103958,19.921618
0,60.103958,19.921616
0,60.103954,19.921616
0,60.103954,19.921614
0,60.103951,19.921612
0,60.103951,19.921610
0,60.103947,19.921608
0,60.103947,19.921606
0,60.103943,19.921602
0,60.103943,19.921600
0,60.103939,19.921597
0,60.103939,19.921593
0,60.103935,19.921589
0,60.103931,19.921585
0,60.103931,19.921581
0,60.103928,19.921576
0,60.103924,19.921572
0,60.103924,19.921566
0,60.103920,19.921560
0,60.103916,19.921555
0,60.103912,19.921547
0,60.103912,19.921541
0,60.103909,19.921535
0,60.103905,19.921528
0,60.103901,19.921520
0,60.103897,19.921513
0,60.103897,19.921507
0,60.103893,19.921499
0,60.103889,19.921492
0,60.103886,19.921482
0,60.103882,19.921474
0,60.103878,19.921467
0,60.103878,19.921457
0,60.103874,19.921450
0,60.103870,19.921442
0,60.103867,19.921434
0,60.103863,19.921427
0,60.103859,19.921417
0,60.103859,19.921410
0,60.103855,19.921402
0,60.103851,19.921394
0,60.103848,19.921385
0,60.103844,19.921377
0,60.103840,19.921370
0,60.103836,19.921362
0,60.103832,19.921354
0,60.103828,19.921347
0,60.103825,19.921341
0,60.103821,19.921333
0,60.103821,19.921326
0,60.103817,19.921318
0,60.103813,19.921310
0,60.103809,19.921305
0,60.103806,19.921297
0,60.103802,19.921289
0,60.103798,19.921282
0,60.103794,19.921276
0,60.103790,19.921268
0,60.103786,19.921263
0,60.103786,19.921257
0,60.103783,19.921251
0,60.103779,19.921246
0,60.103775,19.921238
0,60.103771,19.921230
0,60.103767,19.921225
0,60.103764,19.921217
0,60.103760,19.921211
0,60.103756,19.921204
0,60.103756,19.921196
0,60.103752,19.921188
0,60.103748,19.921183
0,60.103745,19.921175
0,60.103741,19.921169
0,60.103737,19.921162
0,60.103733,19.921156
0,60.103729,19.921148
0,60.103725,19.921141
0,60.103722,19.921133
0,60.103718,19.921127
0,60.103714,19.921120
0,60.103710,19.921112
0,60.103710,19.921106
0,60.103706,19.921099
0,60.103703,19.921093
0,60.103699,19.921085
0,60.103695,19.921080
0,60.103691,19.921072
0,60.103687,19.921066
0,60.103683,19.921059
0,60.103680,19.921053
0,60.103676,19.921045
0,60.103676,19.921038
0,60.103672,19.921030
0,60.103668,19.921024
0,60.103664,19.921017
0,60.103661,19.921011
0,60.103657,19.921003
0,60.103653,19.920996
0,60.103649,19.920990
0,60.103645,19.920982
0,60.103642,19.920977
0,60.103638,19.920969
0,60.103638,19.920963
0,60.103634,19.920956
0,60.103630,19.920948
0,60.103626,19.920942
0,60.103622,19.920935
0,60.103619,19.920929
0,60.103615,19.920921
0,60.103611,19.920916
0,60.103607,19.920908
0,60.103603,19.920900
0,60.103600,19.920895
0,60.103596,19.920887
0,60.103596,19.920881
0,60.103592,19.920874
0,60.103588,19.920866
0,60.103584,19.920858
0,60.103580,19.920853
0,60.103577,19.920845
0,60.103573,19.920839
0,60.103569,19.920832
0,60.103565,19.920824
0,60.103561,19.920818
0,60.103558,19.920811
0,60.103554,19.920805
0,60.103550,19.920797
0,60.103550,19.920790
0,60.103546,19.920784
0,60.103542,19.920776
0,60.103539,19.920771
0,60.103535,19.920763
0,60.103531,19.920757
0,60.103527,19.920752
0,60.103523,19.920744
0,60.103519,19.920736
0,60.103516,19.920731
0,60.103512,19.920723
0,60.103512,19.920717
0,60.103508,19.920710
0,60.103504,19.920702
0,60.103500,19.920696
0,60.103497,19.920689
0,60.103493,19.920683
0,60.103489,19.920675
0,60.103485,19.920668
0,60.103481,19.920662
0,60.103477,19.920654
0,60.103474,19.920649
0,60.103470,19.920641
0,60.103470,19.920633
0,60.103466,19.920628
0,60.103462,19.920620
0,60.103458,19.920614
0,60.103455,19.920609
0,60.103451,19.920601
0,60.103447,19.920593
0,60.103443,19.920588
0,60.103439,19.920580
0,60.103439,19.920574
0,60.103436,19.920567
0,60.103432,19.920561
0,60.103428,19.920553
0,60.103424,19.920547
0,60.103420,19.920540
0,60.103416,19.920534
0,60.103413,19.920527
0,60.103409,19.920519
0,60.103405,19.920513
0,60.103401,19.920506
0,60.103397,19.920500
0,60.103394,19.920492
0,60.103394,19.920486
0,60.103390,19.920479
0,60.103386,19.920471
0,60.103382,19.920465
0,60.103378,19.920458
0,60.103374,19.920452
0,60.103371,19.920444
0,60.103367,19.920439
0,60.103363,19.920431
0,60.103359,19.920425
0,60.103355,19.920418
0,60.103352,19.920410
0,60.103352,19.920404
0,60.103348,19.920397
0,60.103344,19.920391
0,60.103340,19.920383
0,60.103336,19.920378
0,60.103333,19.920370
0,60.103329,19.920362
0,60.103325,19.920357
0,60.103321,19.920349
0,60.103317,19.920343
0,60.103313,19.920338
0,60.103310,19.920330
0,60.103310,19.920322
0,60.103306,19.920317
0,60.103302,19.920309
0,60.103298,19.920301
0,60.103294,19.920296
0,60.103291,19.920288
0,60.103287,19.920282
0,60.103283,19.920275
0,60.103279,19.920269
0,60.103275,19.920261
0,60.103271,19.920254
0,60.103268,19.920248
0,60.103264,19.920240
0,60.103260,19.920235
0,60.103260,19.920227
0,60.103256,19.920221
0,60.103252,19.920214
0,60.103249,19.920208
0,60.103245,19.920200
0,60.103241,19.920195
0,60.103237,19.920187
0,60.103233,19.920181
0,60.103230,19.920174
0,60.103226,19.920166
0,60.103222,19.920160
0,60.103218,19.920153
0,60.103218,19.920149
0,60.103214,19.920143
0,60.103210,19.920141
0,60.103207,19.920137
0,60.103203,19.920135
0,60.103199,19.920134
0,60.103195,19.920134
0,60.103195,19.920132
0,60.103191,19.920132
0,60.103191,19.920134
0,60.103188,19.920134
0,60.103188,19.920134
0,60.103184,19.920135
0,60.103184,19.920135
0,60.103180,19.920137
0,60.103180,19.920137
0,60.103176,19.920139
0,60.103176,19.920141
0,60.103172,19.920143
0,60.103172,19.920147
0,60.103168,19.920149
0,60.103168,19.920151
0,60.103165,19.920155
0,60.103165,19.920158
0,60.103161,19.920162
0,60.103157,19.920166
0,60.103157,19.920170
0,60.103153,19.920174
0,60.103153,19.920179
0,60.103149,19.920185
0,60.103146,19.920191
0,60.103142,19.920197
0,60.103142,19.920202
0,60.103138,19.920208
0,60.103134,19.920216
0,60.103130,19.920221
0,60.103130,19.920229
0,60.103127,19.920237
0,60.103123,19.920244
0,60.103119,19.920252
0,60.103115,19.920259
0,60.103115,19.920267
0,60.103111,19.920275
0,60.103107,19.920282
0,60.103104,19.920292
0,60.103100,19.920300
0,60.103100,19.920307
0,60.103096,19.920317
0,60.103092,19.920324
0,60.103088,19.920332
0,60.103085,19.920340
0,60.103085,19.920347
0,60.103081,19.920355
0,60.103077,19.920364
0,60.103073,19.920372
0,60.103069,19.920380
0,60.103065,19.920387
0,60.103062,19.920395
0,60.103058,19.920403
0,60.103054,19.920410
0,60.103050,19.920418
0,60.103050,19.920425
0,60.103046,19.920433
0,60.103043,19.920439
0,60.103039,19.920446
0,60.103035,19.920452
0,60.103031,19.920460
0,60.103027,19.920467
0,60.103024,19.920475
0,60.103020,19.920481
0,60.103016,19.920488
0,60.103016,19.920494
0,60.103012,19.920502
0,60.103008,19.920509
0,60.103004,19.920517
0,60.103001,19.920523
0,60.102997,19.920530
0,60.102993,19.920536
0,60.102989,19.920544
0,60.102985,19.920551
0,60.102982,19.920559
0,60.102978,19.920565
0,60.102978,19.920572
0,60.102974,19.920578
0,60.102970,19.920586
0,60.102966,19.920593
0,60.102962,19.920601
0,60.102959,19.920607
0,60.102955,19.920614
0,60.102951,19.920620
0,60.102947,19.920628
0,60.102947,19.920635
0,60.102943,19.920643
0,60.102940,19.920649
0,60.102936,19.920654
0,60.102932,19.920662
0,60.102928,19.920670
0,60.102924,19.920675
0,60.102921,19.920683
0,60.102917,19.920691
0,60.102917,19.920696
0,60.102913,19.920704
0,60.102909,19.920710
0,60.102905,19.920717
0,60.102901,19.920725
0,60.102898,19.920731
0,60.102894,19.920738
0,60.102890,19.920744
0,60.102886,19.920752
0,60.102886,19.920759
0,60.102882,19.920767
0,60.102879,19.920773
0,60.102875,19.920780
0,60.102871,19.920788
0,60.102867,19.920794
0,60.102863,19.920801
0,60.102859,19.920807
0,60.102856,19.920815
0,60.102852,19.920820
0,60.102852,19.920828
0,60.102848,19.920835
0,60.102844,19.920841
0,60.102840,19.920849
0,60.102837,19.920855
0,60.102833,19.920862
0,60.102829,19.920870
0,60.102825,19.920876
0,60.102821,19.920883
0,60.102818,19.920891
0,60.102818,19.920898
0,60.102814,19.920904
0,60.102810,19.920910
0,60.102806,19.920918
0,60.102802,19.920925
0,60.102798,19.920933
0,60.102795,19.920938
0,60.102791,19.920946
0,60.102787,19.920952
0,60.102783,19.920959
0,60.102783,19.920967
0,60.102779,19.920973
0,60.102776,19.920980
0,60.102772,19.920986
0,60.102768,19.920994
0,60.102764,19.921001
0,60.102760,19.921007
0,60.102757,19.921013
0,60.102753,19.921021
0,60.102753,19.921028
0,60.102749,19.921034
0,60.102745,19.921041
0,60.102741,19.921047
0,60.102737,19.921055
0,60.102734,19.921062
0,60.102730,19.921068
0,60.102726,19.921076
0,60.102722,19.921082
0,60.102722,19.921089
0,60.102718,19.921097
0,60.102715,19.921103
0,60.102711,19.921110
0,60.102707,19.921116
0,60.102703,19.921124
0,60.102699,19.921129
0,60.102695,19.921137
0,60.102692,19.921144
0,60.102692,19.921150
0,60.102688,19.921158
0,60.102684,19.921165
0,60.102680,19.921171
0,60.102676,19.921177
0,60.102673,19.921185
0,60.102669,19.921190
0,60.102665,19.921198
0,60.102661,19.921206
0,60.102657,19.921211
0,60.102657,19.921219
0,60.102654,19.921225
0,60.102650,19.921232
0,60.102646,19.921240
0,60.102642,19.921246
0,60.102638,19.921253
0,60.102634,19.921261
0,60.102631,19.921267
0,60.102627,19.921272
0,60.102627,19.921280
0,60.102623,19.921286
0,60.102619,19.921293
0,60.102615,19.921301
0,60.102612,19.921307
0,60.102608,19.921312
0,60.102604,19.921320
0,60.102600,19.921326
0,60.102600,19.921333
0,60.102596,19.921341
0,60.102592,19.921347
0,60.102589,19.921354
0,60.102585,19.921362
0,60.102581,19.921368
0,60.102577,19.921373
0,60.102573,19.921381
0,60.102570,19.921389
0,60.102566,19.921394
0,60.102566,19.921402
0,60.102562,19.921408
0,60.102558,19.921415
0,60.102554,19.921423
0,60.102551,19.921429
0,60.102547,19.921434
0,60.102543,19.921442
0,60.102539,19.921450
0,60.102535,19.921455
0,60.102535,19.921463
0,60.102531,19.921469
0,60.102528,19.921476
0,60.102524,19.921482
0,60.102520,19.921490
0,60.102516,19.921495
0,60.102512,19.921503
0,60.102509,19.921509
0,60.102505,19.921516
0,60.102505,19.921522
0,60.102501,19.921530
0,60.102497,19.921534
0,60.102493,19.921539
0,60.102489,19.921541
0,60.102486,19.921545
0,60.102482,19.921547
0,60.102482,19.921549
0,60.102478,19.921551
0,60.102474,19.921551
0,60.102474,19.921551
0,60.102470,19.921551
0,60.102470,19.921551
0,60.102467,19.921549
0,60.102467,19.921549
0,60.102463,19.921549
0,60.102463,19.921547
0,60.102459,19.921545
0,60.102459,19.921545
0,60.102455,19.921543
0,60.102455,19.921541
0,60.102451,19.921539
0,60.102451,19.921535
0,60.102448,19.921534
0,60.102448,19.921530
0,60.102444,19.921528
0,60.102440,19.921524
0,60.102440,19.921520
0,60.102436,19.921516
0,60.102432,19.921511
0,60.102432,19.921507
0,60.102428,19.921501
0,60.102425,19.921495
0,60.102425,19.921490
0,60.102421,19.921484
0,60.102417,19.921478
0,60.102413,19.921473
0,60.102413,19.921467
0,60.102409,19.921459
0,60.102406,19.921452
0,60.102402,19.921444
0,60.102398,19.921436
0,60.102398,19.921431
0,60.102394,19.921423
0,60.102390,19.921415
0,60.102386,19.921406
0,60.102383,19.921398
0,60.102383,19.921391
0,60.102379,19.921383
0,60.102375,19.921373
0,60.102371,19.921368
0,60.102367,19.921358
0,60.102364,19.921350
0,60.102360,19.921341
0,60.102360,19.921335
0,60.102356,19.921326
0,60.102352,19.921318
0,60.102348,19.921310
0,60.102345,19.921303
0,60.102341,19.921295
0,60.102337,19.921288
0,60.102333,19.921280
0,60.102329,19.921272
0,60.102325,19.921265
0,60.102325,19.921257
0,60.102322,19.921251
0,60.102318,19.921244
0,60.102314,19.921236
0,60.102310,19.921228
0,60.102306,19.921223
0,60.102303,19.921215
0,60.102299,19.921207
0,60.102295,19.921200
0,60.102291,19.921194
0,60.102287,19.921186
0,60.102283,19.921181
0,60.102280,19.921173
0,60.102276,19.921165
0,60.102276,19.921160
0,60.102272,19.921152
0,60.102268,19.921144
0,60.102264,19.921139
0,60.102261,19.921131
0,60.102257,19.921125
0,60.102253,19.921118
0,60.102249,19.921112
0,60.102245,19.921104
0,60.102242,19.921097
0,60.102238,19.921091
0,60.102238,19.921083
0,60.102234,19.921078
0,60.102230,19.921070
0,60.102226,19.921062
0,60.102222,19.921055
0,60.102219,19.921049
0,60.102215,19.921041
0,60.102211,19.921036
0,60.102207,19.921028
0,60.102203,19.921021
0,60.102200,19.921015
0,60.102196,19.921007
0,60.102192,19.921001
0,60.102188,19.920994
0,60.102188,19.920986
0,60.102184,19.920980
0,60.102180,19.920973
0,60.102177,19.920965
0,60.102173,19.920958
0,60.102169,19.920952
0,60.102165,19.920944
0,60.102161,19.920938
0,60.102158,19.920931
0,60.102154,19.920923
0,60.102150,19.920918
0,60.102146,19.920910
0,60.102142,19.920904
0,60.102142,19.920897
0,60.102139,19.920891
0,60.102135,19.920883
0,60.102131,19.920876
0,60.102127,19.920870
0,60.102123,19.920862
0,60.102119,19.920856
0,60.102116,19.920849
0,60.102112,19.920841
0,60.102108,19.920835
0,60.102104,19.920828
0,60.102100,19.920820
0,60.102097,19.920815
0,60.102097,19.920807
0,60.102093,19.920801
0,60.102089,19.920794
0,60.102085,19.920786
0,60.102081,19.920780
0,60.102077,19.920773
0,60.102074,19.920767
0,60.102070,19.920759
0,60.102066,19.920752
0,60.102062,19.920746
0,60.102058,19.920738
0,60.102055,19.920732
0,60.102055,19.920725
0,60.102051,19.920719
0,60.102047,19.920712
0,60.102043,19.920704
0,60.102039,19.920698
0,60.102036,19.920691
0,60.102032,19.920685
0,60.102028,19.920677
0,60.102024,19.920670
0,60.102020,19.920664
0,60.102016,19.920656
0,60.102013,19.920650
0,60.102013,19.920643
0,60.102009,19.920635
0,60.102005,19.920630
0,60.102001,19.920622
0,60.101997,19.920614
0,60.101994,19.920609
0,60.101990,19.920603
0,60.101986,19.920595
0,60.101982,19.920588
0,60.101978,19.920582
0,60.101974,19.920574
0,60.101971,19.920568
0,60.101967,19.920561
0,60.101967,19.920553
0,60.101963,19.920547
0,60.101959,19.920540
0,60.101955,19.920534
0,60.101952,19.920527
0,60.101948,19.920519
0,60.101944,19.920513
0,60.101940,19.920506
0,60.101936,19.920500
0,60.101933,19.920492
0,60.101929,19.920486
0,60.101925,19.920479
0,60.101921,19.920471
0,60.101921,19.920465
0,60.101917,19.920458
0,60.101913,19.920452
0,60.101910,19.920444
0,60.101906,19.920437
0,60.101902,19.920431
0,60.101898,19.920425
0,60.101894,19.920418
0,60.101891,19.920410
0,60.101887,19.920404
0,60.101883,19.920397
0,60.101879,19.920389
0,60.101875,19.920383
0,60.101871,19.920376
0,60.101871,19.920370
0,60.101868,19.920362
0,60.101864,19.920357
0,60.101860,19.920349
0,60.101856,19.920343
0,60.101852,19.920336
0,60.101849,19.920328
0,60.101845,19.920322
0,60.101841,19.920317
0,60.101837,19.920309
0,60.101833,19.920301
0,60.101833,19.920296
0,60.101830,19.920288
0,60.101826,19.920282
0,60.101822,19.920277
0,60.101818,19.920269
0,60.101814,19.920261
0,60.101810,19.920256
0,60.101807,19.920248
0,60.101803,19.920240
0,60.101799,19.920235
0,60.101795,19.920229
0,60.101791,19.920221
0,60.101788,19.920214
0,60.101788,19.920208
0,60.101784,19.920202
0,60.101780,19.920195
0,60.101776,19.920187
0,60.101772,19.920181
0,60.101768,19.920174
0,60.101765,19.920168
0,60.101761,19.920160
0,60.101757,19.920155
0,60.101753,19.920147
0,60.101749,19.920139
0,60.101746,19.920134
0,60.101746,19.920128
0,60.101742,19.920120
0,60.101738,19.920113
0,60.101734,19.920107
0,60.101730,19.920099
0,60.101727,19.920095
0,60.101723,19.920090
0,60.101719,19.920088
0,60.101715,19.920084
0,60.101711,19.920082
0,60.101711,19.920080
0,60.101707,19.920080
0,60.101704,19.920080
0,60.101704,19.920078
0,60.101700,19.920080
0,60.101696,19.920080
0,60.101696,19.920080
0,60.101696,19.920082
0,60.101692,19.920082
0,60.101692,19.920084
0,60.101688,19.920084
0,60.101688,19.920086
0,60.101685,19.920088
0,60.101685,19.920090
0,60.101681,19.920094
0,60.101681,19.920095
0,60.101677,19.920097
0,60.101677,19.920101
0,60.101673,19.920105
0,60.101673,19.920109
0,60.101669,19.920113
0,60.101665,19.920116
0,60.101665,19.920122
0,60.101662,19.920126
0,60.101658,19.920132
0,60.101658,19.920137
0,60.101654,19.920143
0,60.101650,19.920149
0,60.101646,19.920155
0,60.101643,19.920162
0,60.101643,19.920168
0,60.101639,19.920176
0,60.101635,19.920183
0,60.101631,19.920191
0,60.101631,19.920198
0,60.101627,19.920206
0,60.101624,19.920214
0,60.101620,19.920221
0,60.101620,19.920229
0,60.101616,19.920237
0,60.101612,19.920246
0,60.101608,19.920254
0,60.101604,19.920261
0,60.101601,19.920269
0,60.101601,19.920279
0,60.101597,19.920286
0,60.101593,19.920296
0,60.101589,19.920303
0,60.101585,19.920311
0,60.101582,19.920319
0,60.101578,19.920328
0,60.101578,19.920336
0,60.101574,19.920343
0,60.101570,19.920351
0,60.101566,19.920359
0,60.101562,19.920366
0,60.101559,19.920374
0,60.101555,19.920382
0,60.101551,19.920389
0,60.101547,19.920395
0,60.101547,19.920401
0,60.101543,19.920408
0,60.101540,19.920416
0,60.101536,19.920424
0,60.101532,19.920429
0,60.101528,19.920435
0,60.101524,19.920443
0,60.101521,19.920450
0,60.101517,19.920456
0,60.101513,19.920464
0,60.101509,19.920471
0,60.101505,19.920477
0,60.101505,19.920483
0,60.101501,19.920488
0,60.101498,19.920496
0,60.101494,19.920504
0,60.101490,19.920511
0,60.101486,19.920517
0,60.101482,19.920525
0,60.101479,19.920532
0,60.101475,19.920540
0,60.101475,19.920546
0,60.101471,19.920553
0,60.101467,19.920563
0,60.101463,19.920568
0,60.101460,19.920576
0,60.101460,19.920586
0,60.101456,19.920593
0,60.101452,19.920601
0,60.101448,19.920609
0,60.101444,19.920616
0,60.101440,19.920624
0,60.101437,19.920631
0,60.101437,19.920641
0,60.101433,19.920649
0,60.101429,19.920656
0,60.101425,19.920664
0,60.101421,19.920671
0,60.101418,19.920681
0,60.101414,19.920689
0,60.101414,19.920696
0,60.101410,19.920706
0,60.101406,19.920712
0,60.101402,19.920721
0,60.101398,19.920729
0,60.101395,19.920736
0,60.101391,19.920746
0,60.101387,19.920753
0,60.101387,19.920761
0,60.101383,19.920769
0,60.101379,19.920776
0,60.101376,19.920786
0,60.101372,19.920794
0,60.101368,19.920801
0,60.101364,19.920811
0,60.101364,19.920816
0,60.101360,19.920826
0,60.101357,19.920834
0,60.101353,19.920841
0,60.101349,19.920851
0,60.101345,19.920858
0,60.101341,19.920866
0,60.101341,19.920874
0,60.101337,19.920881
0,60.101334,19.920889
0,60.101330,19.920898
0,60.101326,19.920906
0,60.101322,19.920914
0,60.101318,19.920921
0,60.101315,19.920929
0,60.101315,19.920938
0,60.101311,19.920946
0,60.101307,19.920954
0,60.101303,19.920961
0,60.101299,19.920969
0,60.101295,19.920979
0,60.101292,19.920986
0,60.101288,19.920994
0,60.101288,19.921003
0,60.101284,19.921011
0,60.101280,19.921019
0,60.101276,19.921026
0,60.101273,19.921034
0,60.101269,19.921041
0,60.101265,19.921051
0,60.101265,19.921057
0,60.101261,19.921066
0,60.101257,19.921074
0,60.101254,19.921082
0,60.101250,19.921091
0,60.101246,19.921097
0,60.101242,19.921106
0,60.101242,19.921114
0,60.101238,19.921122
0,60.101234,19.921129
0,60.101231,19.921135
0,60.101227,19.921141
0,60.101223,19.921144
0,60.101219,19.921148
0,60.101215,19.921152
0,60.101215,19.921154
0,60.101212,19.921156
0,60.101208,19.921156
0,60.101204,19.921158
0,60.101204,19.921158
0,60.101200,19.921158
0,60.101200,19.921156
0,60.101196,19.921156
0,60.101196,19.921156
0,60.101192,19.921154
0,60.101192,19.921154
0,60.101189,19.921152
0,60.101189,19.921150
0,60.101189,19.921148
0,60.101185,19.921146
0,60.101185,19.921144
0,60.101181,19.921143
0,60.101181,19.921141
0,60.101177,19.921137
0,60.101173,19.921133
0,60.101173,19.921129
0,60.101170,19.921125
0,60.101166,19.921122
0,60.101166,19.921118
0,60.101162,19.921112
0,60.101158,19.921108
0,60.101158,19.921103
0,60.101154,19.921097
0,60.101151,19.921091
0,60.101147,19.921083
0,60.101147,19.921078
0,60.101143,19.921072
0,60.101139,19.921064
0,60.101135,19.921057
0,60.101131,19.921049
0,60.101131,19.921041
0,60.101128,19.921034
0,60.101124,19.921028
0,60.101120,19.921019
0,60.101116,19.921013
0,60.101116,19.921005
0,60.101112,19.920998
0,60.101109,19.920988
0,60.101105,19.920980
0,60.101101,19.920971
0,60.101097,19.920963
0,60.101097,19.920956
0,60.101093,19.920948
0,60.101089,19.920938
0,60.101086,19.920931
0,60.101082,19.920923
0,60.101078,19.920916
0,60.101074,19.920906
0,60.101070,19.920900
0,60.101067,19.920893
0,60.101063,19.920885
0,60.101059,19.920877
0,60.101055,19.920870
0,60.101055,19.920862
0,60.101051,19.920855
0,60.101048,19.920849
0,60.101044,19.920841
0,60.101040,19.920834
0,60.101036,19.920826
0,60.101032,19.920818
0,60.101028,19.920813
0,60.101025,19.920805
0,60.101021,19.920799
0,60.101017,19.920792
0,60.101013,19.920786
0,60.101009,19.920778
0,60.101006,19.920771
0,60.101006,19.920763
0,60.101002,19.920757
0,60.100998,19.920750
0,60.100994,19.920742
0,60.100990,19.920734
0,60.100986,19.920729
0,60.100983,19.920723
0,60.100979,19.920715
0,60.100975,19.920708
0,60.100971,19.920700
0,60.100967,19.920694
0,60.100964,19.920687
0,60.100964,19.920681
0,60.100960,19.920673
0,60.100956,19.920668
0,60.100952,19.920660
0,60.100948,19.920652
0,60.100945,19.920647
0,60.100941,19.920639
0,60.100937,19.920633
0,60.100933,19.920626
0,60.100929,19.920618
0,60.100925,19.920612
0,60.100922,19.920605
0,60.100918,19.920599
0,60.100914,19.920589
0,60.100914,19.920584
0,60.100910,19.920576
0,60.100906,19.920570
0,60.100903,19.920565
0,60.100899,19.920557
0,60.100895,19.920549
0,60.100891,19.920542
0,60.100887,19.920536
0,60.100883,19.920528
0,60.100880,19.920523
0,60.100876,19.920517
0,60.100876,19.920509
0,60.100872,19.920502
0,60.100868,19.920494
0,60.100864,19.920488
0,60.100861,19.920481
0,60.100857,19.920473
0,60.100853,19.920467
0,60.100849,19.920460
0,60.100845,19.920454
0,60.100842,19.920446
0,60.100838,19.920439
0,60.100834,19.920433
0,60.100830,19.920425
0,60.100830,19.920420
0,60.100826,19.920412
0,60.100822,19.920404
0,60.100819,19.920399
0,60.100815,19.920393
0,60.100811,19.920385
0,60.100807,19.920378
0,60.100803,19.920372
0,60.100800,19.920366
0,60.100796,19.920362
0,60.100792,19.920359
0,60.100788,19.920355
0,60.100788,19.920353
0,60.100784,19.920351
0,60.100780,19.920351
0,60.100777,19.920351
0,60.100777,19.920351
0,60.100773,19.920351
0,60.100773,19.920351
0,60.100769,19.920351
0,60.100769,19.920353
0,60.100765,19.920353
0,60.100765,19.920355
0,60.100761,19.920357
0,60.100761,19.920359
0,60.100758,19.920361
0,60.100758,19.920362
0,60.100754,19.920364
0,60.100754,19.920366
0,60.100750,19.920370
0,60.100750,19.920374
0,60.100746,19.920376
0,60.100746,19.920380
0,60.100742,19.920385
0,60.100739,19.920389
0,60.100739,19.920395
0,60.100735,19.920399
0,60.100731,19.920404
0,60.100731,19.920410
0,60.100727,19.920416
0,60.100723,19.920422
0,60.100719,19.920427
0,60.100719,19.920435
0,60.100716,19.920441
0,60.100712,19.920448
0,60.100708,19.920456
0,60.100708,19.920462
0,60.100704,19.920471
0,60.100700,19.920479
0,60.100697,19.920485
0,60.100697,19.920494
0,60.100693,19.920502
0,60.100689,19.920509
0,60.100685,19.920517
0,60.100685,19.920523
0,60.100681,19.920530
0,60.100677,19.920540
0,60.100674,19.920546
0,60.100670,19.920555
0,60.100666,19.920563
0,60.100666,19.920572
0,60.100662,19.920578
0,60.100658,19.920588
0,60.100655,19.920595
0,60.100651,19.920603
0,60.100647,19.920610
0,60.100643,19.920618
0,60.100639,19.920626
0,60.100639,19.920631
0,60.100636,19.920641
0,60.100632,19.920647
0,60.100628,19.920654
0,60.100624,19.920660
0,60.100620,19.920668
0,60.100616,19.920675
0,60.100613,19.920681
0,60.100609,19.920689
0,60.100605,19.920696
0,60.100601,19.920704
0,60.100597,19.920710
0,60.100597,19.920717
0,60.100594,19.920723
0,60.100590,19.920731
0,60.100586,19.920738
0,60.100582,19.920746
0,60.100578,19.920752
0,60.100574,19.920759
0,60.100571,19.920765
0,60.100567,19.920773
0,60.100563,19.920780
0,60.100563,19.920786
0,60.100559,19.920794
0,60.100555,19.920801
0,60.100552,19.920807
0,60.100548,19.920815
0,60.100544,19.920820
0,60.100540,19.920828
0,60.100536,19.920835
0,60.100533,19.920841
0,60.100529,19.920849
0,60.100529,19.920855
0,60.100525,19.920862
0,60.100521,19.920868
0,60.100517,19.920876
0,60.100513,19.920883
0,60.100510,19.920889
0,60.100506,19.920897
0,60.100502,19.920904
0,60.100502,19.920910
0,60.100498,19.920916
0,60.100494,19.920923
0,60.100491,19.920931
0,60.100487,19.920938
0,60.100483,19.920944
0,60.100479,19.920950
0,60.100475,19.920958
0,60.100471,19.920963
0,60.100468,19.920971
0,60.100468,19.920979
0,60.100464,19.920984
0,60.100460,19.920992
0,60.100456,19.921000
0,60.100452,19.921005
